,A,actions,delta_shares,quantity,delta_vt,total_reward,total_profit,portfolio_value,nav,cash
2952,44.83719815904495,4,0,-1000,18.130832107644324,4417.6098405833745,5057.533745229797,55057.5337452298,-44819.06732693731,99876.6010721671
2953,44.81906732693731,4,0,-1000,-45.273763625438335,4372.233591274296,5012.2599816043585,55012.25998160436,-44864.341090562746,99876.6010721671
2954,44.864341090562746,4,0,-1000,59.33576436977006,4431.393318997399,5071.595745974126,55071.595745974126,-44805.00532619298,99876.6010721671
2955,44.805005326192976,4,0,-1000,-17.483998526905964,4413.894035960268,5054.111747447219,55054.11174744722,-44822.489324719885,99876.6010721671
2956,44.82248932471988,4,0,-1000,88.19297812146232,4501.698114012234,5142.304725568683,55142.30472556868,-44734.29634659842,99876.6010721671
2957,44.73429634659842,4,0,-1000,-50.49532800805423,4451.075297096648,5091.809397560632,55091.80939756063,-44784.79167460647,99876.6010721671
2958,44.784791674606474,4,0,-1000,7.143685978924452,4458.216431463104,5098.953083539556,55098.953083539556,-44777.64798862755,99876.6010721671
2959,44.77764798862755,4,0,-1000,-31.547446976880167,4426.619222415686,5067.405636562675,55067.405636562675,-44809.19543560443,99876.6010721671
2960,44.80919543560443,4,0,-1000,83.46622255987057,4509.737114460136,5150.871859122548,55150.87185912255,-44725.72921304456,99876.6010721671
2961,44.72572921304456,4,0,-1000,-31.71698096847564,4477.969835147573,5119.15487815407,55119.15487815407,-44757.446194013035,99876.6010721671
2962,44.757446194013035,4,0,-1000,-19.523069101481383,4458.427708534734,5099.631809052589,55099.63180905259,-44776.969263114515,99876.6010721671
2963,44.776969263114516,4,0,-1000,-23.17352184194732,4435.227336087059,5076.45828721064,55076.45828721064,-44800.142784956464,99876.6010721671
2964,44.80014278495646,4,0,-1000,-19.948103493128144,4415.259336252282,5056.51018371751,55056.51018371751,-44820.090888449595,99876.6010721671
2965,44.82009088844959,4,0,-1000,12.125027410860412,4427.377012848657,5068.63521112837,55068.63521112837,-44807.965861038734,99876.6010721671
2966,44.80796586103873,4,0,-1000,-78.86312345110724,4348.202919785526,4989.7720876772655,54989.772087677266,-44886.82898448984,99876.6010721671
2967,44.88682898448984,4,0,-1000,9.760881300834967,4357.959037346172,4999.532968978099,54999.5329689781,-44877.068103189005,99876.6010721671
2968,44.877068103189,4,0,-1000,46.75241614826575,4404.6021640736535,5046.285385126364,55046.285385126364,-44830.31568704074,99876.6010721671
2969,44.83031568704074,4,0,-1000,3.5873715679599627,4408.188892179875,5049.872756694327,55049.87275669433,-44826.72831547278,99876.6010721671
2970,44.82672831547278,4,0,-1000,60.08079810026601,4468.0892051651235,5109.9535547945925,55109.95355479459,-44766.64751737251,99876.6010721671
2971,44.76664751737251,4,0,-1000,29.22825086773173,4497.274741500416,5139.181805662323,55139.18180566232,-44737.41926650478,99876.6010721671
2972,44.73741926650478,4,0,-1000,11.074614812820016,4508.343223958574,5150.256420475147,55150.25642047515,-44726.34465169196,99876.6010721671
2973,44.72634465169196,4,0,-1000,23.862867805164,4532.177619940743,5174.119288280308,55174.11928828031,-44702.4817838868,99876.6010721671
2974,44.702481783886796,4,0,-1000,-12.746102108174284,4519.423394676622,5161.373186172132,55161.37318617213,-44715.22788599497,99876.6010721671
2975,44.71522788599497,4,0,-1000,-123.35049237326956,4395.312135104916,5038.022693798863,55038.02269379886,-44838.57837836824,99876.6010721671
2976,44.83857837836824,4,0,-1000,-36.35436283909854,4358.891690280945,5001.668330959765,55001.668330959765,-44874.93274120734,99876.6010721671
2977,44.87493274120734,4,0,-1000,-68.23656991013394,4290.422308897156,4933.431761049629,54933.43176104963,-44943.169311117475,99876.6010721671
2978,44.94316931111747,4,0,-1000,31.87077784615866,4322.242299419288,4965.30253889579,54965.30253889579,-44911.298533271314,99876.6010721671
2979,44.911298533271314,4,0,-1000,37.13432297308117,4359.307674495236,5002.436861868875,55002.436861868875,-44874.16421029823,99876.6010721671
2980,44.87416421029823,4,0,-1000,23.85855680238791,4383.13776976099,5026.2954186712595,55026.29541867126,-44850.305653495845,99876.6010721671
2981,44.850305653495845,4,0,-1000,-54.26418291625623,4328.726356767355,4972.0312357550065,54972.03123575501,-44904.5698364121,99876.6010721671
2982,44.9045698364121,4,0,-1000,136.07322042066272,4463.873781122235,5108.104456175664,55108.104456175664,-44768.49661599144,99876.6010721671
2983,44.76849661599144,4,0,-1000,65.22630258335482,4528.887360178155,5173.330758759024,55173.330758759024,-44703.27031340808,99876.6010721671
2984,44.70327031340808,4,0,-1000,-6.60885386476906,4522.276322465916,5166.72190489425,55166.72190489425,-44709.879167272855,99876.6010721671
2985,44.70987916727285,4,0,-1000,14.028186729966308,4536.294669694736,5180.750091624221,55180.75009162422,-44695.850980542884,99876.6010721671
2986,44.695850980542886,4,0,-1000,-124.69001537510138,4410.827274322922,5056.060076249116,55056.060076249116,-44820.54099591799,99876.6010721671
2987,44.82054099591799,4,0,-1000,-28.521338067683644,4382.26526291898,5027.538738181436,55027.538738181436,-44849.06233398567,99876.6010721671
2988,44.84906233398567,4,0,-1000,41.84495019003265,4424.022663116192,5069.383688371468,55069.38368837147,-44807.217383795636,99876.6010721671
2989,44.80721738379564,4,0,-1000,99.71944907076846,4523.244913760812,5169.103137442231,55169.10313744223,-44707.49793472487,99876.6010721671
2990,44.70749793472487,4,0,-1000,21.388133825944067,4544.610174973328,5190.491271268176,55190.491271268176,-44686.10980089893,99876.6010721671
2991,44.686109800898926,4,0,-1000,82.14196946011043,4626.414779276099,5272.63324072829,55272.63324072829,-44603.967831438815,99876.6010721671
2992,44.603967831438815,4,0,-1000,-29.5930466604446,4596.777945195122,5243.040194067842,55243.04019406784,-44633.56087809926,99876.6010721671
2993,44.63356087809926,4,0,-1000,-10.310804923932437,4586.461824636281,5232.729389143911,55232.72938914391,-44643.87168302319,99876.6010721671
2994,44.64387168302319,4,0,-1000,-20.35012984269713,4566.090988404353,5212.379259301219,55212.37925930122,-44664.221812865886,99876.6010721671
2995,44.66422181286589,4,0,-1000,-131.6622747968239,4433.561965877296,5080.71698450439,55080.71698450439,-44795.884087662715,99876.6010721671
2996,44.795884087662714,4,0,-1000,57.31483176052876,4490.7125481408375,5138.03181626492,55138.03181626492,-44738.569255902185,99876.6010721671
2997,44.738569255902185,4,0,-1000,12.033689570408512,4502.738997227012,5150.0655058353295,55150.06550583533,-44726.535566331775,99876.6010721671
2998,44.726535566331776,4,0,-1000,76.49034788079234,4578.936806441859,5226.55585371612,55226.55585371612,-44650.045218450985,99876.6010721671
2999,44.650045218450984,4,0,-1000,4.948928879585424,4583.8845107265915,5231.504782595708,55231.50478259571,-44645.0962895714,99876.6010721671
3000,44.6450962895714,4,0,-1000,-100.84818619264269,4482.527806701031,5130.656596403067,55130.65659640307,-44745.94447576404,99876.6010721671
3001,44.74594447576404,4,0,-1000,-36.140759302639935,4446.321739674243,5094.515837100422,55094.51583710042,-44782.08523506668,99876.6010721671
3002,44.78208523506668,4,0,-1000,7.113119708847648,4453.432329559491,5101.628956809269,55101.62895680927,-44774.972115357836,99876.6010721671
3003,44.77497211535783,4,0,-1000,-16.07325503929502,4437.3461570438185,5085.555701769976,55085.555701769976,-44791.04537039713,99876.6010721671
3004,44.79104537039713,4,0,-1000,76.4974811526713,4513.551044965355,5162.053182922646,55162.053182922646,-44714.54788924446,99876.6010721671
3005,44.71454788924446,4,0,-1000,24.752406707989394,4538.272817591453,5186.80558963064,55186.80558963064,-44689.795482536465,99876.6010721671
3006,44.68979548253647,4,0,-1000,-5.527425314888035,4532.743864655034,5181.2781643157505,55181.27816431575,-44695.322907851354,99876.6010721671
3007,44.695322907851356,4,0,-1000,-6.423693592864765,4526.3181078702,5174.854470722887,55174.85447072289,-44701.74660144422,99876.6010721671
3008,44.70174660144422,4,0,-1000,96.51770361940493,4622.370028134007,5271.372174342287,55271.37217434229,-44605.22889782482,99876.6010721671
3009,44.605228897824816,4,0,-1000,-20.812666730293472,4601.535703048892,5250.5595076119935,55250.55950761199,-44626.04156455511,99876.6010721671
3010,44.62604156455511,4,0,-1000,-17.76427682901982,4583.755647743309,5232.795230782976,55232.79523078298,-44643.80584138413,99876.6010721671
3011,44.64380584138413,4,0,-1000,23.658608258863012,4607.386269514935,5256.453839041838,55256.45383904184,-44620.147233125266,99876.6010721671
3012,44.620147233125266,4,0,-1000,-0.4042809295228267,4606.9819804132585,5256.049558112318,55256.04955811232,-44620.55151405479,99876.6010721671
3013,44.62055151405479,4,0,-1000,93.37280102848666,4699.91885744315,5349.422359140801,55349.4223591408,-44527.178713026304,99876.6010721671
3014,44.5271787130263,4,0,-1000,92.94258169483527,4792.42952296338,5442.364940835636,55442.364940835636,-44434.23613133147,99876.6010721671
3015,44.43423613133147,4,0,-1000,-8.60978400314849,4783.816032541203,5433.7551568324925,55433.75515683249,-44442.84591533461,99876.6010721671
3016,44.442845915334615,4,0,-1000,41.802091429609334,4825.530753228418,5475.557248262099,55475.5572482621,-44401.043823905005,99876.6010721671
3017,44.401043823905006,4,0,-1000,0.5793883451232773,4826.110124788998,5476.136636607225,55476.136636607225,-44400.46443555988,99876.6010721671
3018,44.40046443555988,4,0,-1000,-52.890037506422516,4773.080219479204,5423.246599100799,55423.2465991008,-44453.354473066305,99876.6010721671
3019,44.453354473066305,4,0,-1000,10.787992005205638,4783.862392445834,5434.034591106007,55434.03459110601,-44442.5664810611,99876.6010721671
3020,44.4425664810611,4,0,-1000,176.1564135904834,4958.467251933865,5610.191004696491,55610.19100469649,-44266.41006747061,99876.6010721671
3021,44.266410067470616,4,0,-1000,9.280656714764746,4967.743602119176,5619.471661411255,55619.471661411255,-44257.12941075585,99876.6010721671
3022,44.25712941075585,4,0,-1000,29.947817273658472,4997.646575804862,5649.419478684911,55649.41947868491,-44227.18159348219,99876.6010721671
3023,44.22718159348219,4,0,-1000,14.526326107230147,5012.1623512045835,5663.9458047921435,55663.94580479214,-44212.65526737496,99876.6010721671
3024,44.21265526737496,4,0,-1000,-56.44269944164648,4955.560362846924,5607.503105350494,55607.50310535049,-44269.09796681661,99876.6010721671
3025,44.26909796681661,4,0,-1000,98.56471899121289,5053.6393316466465,5706.067824341706,55706.067824341706,-44170.5332478254,99876.6010721671
3026,44.1705332478254,4,0,-1000,-15.393417155308953,5038.234066626752,5690.674407186401,55690.6744071864,-44185.9266649807,99876.6010721671
3027,44.185926664980705,4,0,-1000,-98.38512997706772,4939.364954959654,5592.289277209333,55592.28927720933,-44284.31179495777,99876.6010721671
3028,44.28431179495777,4,0,-1000,39.034433026557736,4978.323203638126,5631.323710235891,55631.32371023589,-44245.277361931214,99876.6010721671
3029,44.245277361931215,4,0,-1000,-29.71418890318489,4948.564868083832,5601.609521332706,55601.609521332706,-44274.9915508344,99876.6010721671
3030,44.2749915508344,4,0,-1000,-60.69455196461604,4887.686124687307,5540.914969368088,55540.91496936809,-44335.686102799016,99876.6010721671
3031,44.335686102799016,4,0,-1000,-13.331153413183472,4874.346085291557,5527.583815954902,55527.5838159549,-44349.0172562122,99876.6010721671
3032,44.3490172562122,4,0,-1000,42.79985479099224,4917.054348704042,5570.383670745898,55570.3836707459,-44306.21740142121,99876.6010721671
3033,44.30621740142121,4,0,-1000,44.28621255559051,4961.242497828507,5614.669883301489,55614.66988330149,-44261.931188865616,99876.6010721671
3034,44.26193118886562,4,0,-1000,-46.732381992022454,4914.400920060152,5567.937501309469,55567.93750130947,-44308.663570857636,99876.6010721671
3035,44.30866357085764,4,0,-1000,-37.26879827626561,4877.062673617639,5530.668703033196,55530.668703033196,-44345.93236913391,99876.6010721671
3036,44.345932369133905,4,0,-1000,49.14758446034284,4926.089483825068,5579.816287493544,55579.816287493544,-44296.78478467356,99876.6010721671
3037,44.29678478467356,4,0,-1000,73.48950252809061,4999.308951004067,5653.30579002163,55653.30579002163,-44223.295282145475,99876.6010721671
3038,44.22329528214547,4,0,-1000,79.87929750363776,5078.869213399221,5733.185087525271,55733.18508752527,-44143.41598464183,99876.6010721671
3039,44.143415984641834,4,0,-1000,-104.00733312176413,4974.321004010301,5629.177754403507,55629.17775440351,-44247.4233177636,99876.6010721671
3040,44.2474233177636,4,0,-1000,4.101493165705961,4978.421656063698,5633.279247569211,55633.27924756921,-44243.32182459789,99876.6010721671
3041,44.24332182459789,4,0,-1000,-148.07356804692517,4829.251798939065,5485.205679522289,55485.20567952229,-44391.395392644816,99876.6010721671
3042,44.39139539264482,4,0,-1000,-35.036319130057336,4794.154102626098,5450.169360392232,55450.16936039223,-44426.43171177487,99876.6010721671
3043,44.426431711774875,4,0,-1000,-27.768381437681455,4766.347167038033,5422.400978954545,55422.400978954545,-44454.20009321256,99876.6010721671
3044,44.454200093212556,4,0,-1000,-19.403522278366836,4746.924819925826,5402.997456676181,55402.99745667618,-44473.60361549092,99876.6010721671
3045,44.47360361549092,4,0,-1000,-63.02987808449245,4683.696303564767,5339.967578591692,55339.96757859169,-44536.63349357541,99876.6010721671
3046,44.536633493575415,4,0,-1000,60.66175062086643,4744.174061786214,5400.629329212556,55400.629329212556,-44475.97174295455,99876.6010721671
3047,44.47597174295455,4,0,-1000,-136.21227279286785,4607.034099830376,5264.41705641969,55264.41705641969,-44612.184015747414,99876.6010721671
3048,44.61218401574742,4,0,-1000,6.186607757832974,4613.218793882432,5270.603664177521,55270.60366417752,-44605.997407989584,99876.6010721671
3049,44.605997407989584,4,0,-1000,44.20845590553313,4657.329530409287,5314.812120083057,55314.81212008306,-44561.78895208405,99876.6010721671
3050,44.56178895208405,4,0,-1000,-19.213499522834354,4638.097572958257,5295.598620560217,55295.59862056022,-44581.00245160689,99876.6010721671
3051,44.581002451606885,4,0,-1000,-69.06302917561646,4568.796058682695,5226.5355913846,55226.5355913846,-44650.065480782505,99876.6010721671
3052,44.6500654807825,4,0,-1000,63.435696667554,4632.030550969664,5289.971288052155,55289.971288052155,-44586.62978411495,99876.6010721671
3053,44.58662978411495,4,0,-1000,-35.899560280149956,4596.066551768098,5254.0717277720105,55254.07172777201,-44622.529344395094,99876.6010721671
3054,44.6225293443951,4,0,-1000,45.0476196803038,4641.012707046459,5299.11934745231,55299.11934745231,-44577.481724714795,99876.6010721671
3055,44.577481724714794,4,0,-1000,31.762894405694908,4672.725157379102,5330.882241858009,55330.88224185801,-44545.718830309095,99876.6010721671
3056,44.5457188303091,4,0,-1000,30.68234589410679,4703.36043295573,5361.564587752109,55361.56458775211,-44515.036484414995,99876.6010721671
3057,44.51503648441499,4,0,-1000,-48.23667137306131,4655.007422759411,5313.32791637905,55313.32791637905,-44563.273155788054,99876.6010721671
3058,44.56327315578805,4,0,-1000,69.69820798557436,4724.462738735166,5383.026124364624,55383.026124364624,-44493.57494780248,99876.6010721671
3059,44.49357494780248,4,0,-1000,-12.265521150204961,4712.189695434507,5370.760603214418,55370.76060321442,-44505.84046895269,99876.6010721671
3060,44.505840468952684,4,0,-1000,21.46586989753274,4733.632526153517,5392.22647311195,55392.22647311195,-44484.374599055154,99876.6010721671
3061,44.48437459905515,4,0,-1000,53.12169365586783,4786.6131240925415,5445.348166767821,55445.34816676782,-44431.252905399284,99876.6010721671
3062,44.43125290539928,4,0,-1000,76.04043592036902,4862.364452618162,5521.388602688188,55521.38860268819,-44355.212469478916,99876.6010721671
3063,44.355212469478914,4,0,-1000,75.24221504245077,4937.323598114389,5596.630817730642,55596.63081773064,-44279.97025443646,99876.6010721671
3064,44.27997025443646,4,0,-1000,102.04215866045274,5038.8451266676375,5698.672976391092,55698.67297639109,-44177.92809577601,99876.6010721671
3065,44.17792809577601,4,0,-1000,-56.17640487903941,4982.510932365341,5642.496571512056,55642.496571512056,-44234.10450065505,99876.6010721671
3066,44.23410450065505,4,0,-1000,14.963959146108152,4997.463695507783,5657.460530658165,55657.460530658165,-44219.14054150894,99876.6010721671
3067,44.21914054150894,4,0,-1000,-10.072989500528706,4987.38563275138,5647.387541157637,55647.38754115764,-44229.21353100947,99876.6010721671
3068,44.22921353100947,4,0,-1000,-73.90626413499746,4913.206261822464,5573.4812770226345,55573.481277022634,-44303.11979514447,99876.6010721671
3069,44.30311979514447,4,0,-1000,76.23000368974431,4989.145714839081,5649.711280712378,55649.71128071238,-44226.88979145473,99876.6010721671
3070,44.226889791454724,4,0,-1000,58.69991798762442,5047.673348808117,5708.411198700007,55708.41119870001,-44168.1898734671,99876.6010721671
3071,44.1681898734671,4,0,-1000,-16.064932175460456,5031.595512530366,5692.346266524546,55692.346266524546,-44184.25480564256,99876.6010721671
3072,44.18425480564256,4,0,-1000,113.67983151353656,5144.629188839255,5806.0260980380845,55806.026098038084,-44070.57497412902,99876.6010721671
3073,44.07057497412902,4,0,-1000,35.89875895801242,5180.463511752531,5841.924856996091,55841.92485699609,-44034.67621517101,99876.6010721671
3074,44.03467621517101,4,0,-1000,57.403839933726886,5237.702591644302,5899.328696929821,55899.32869692982,-43977.272375237284,99876.6010721671
3075,43.977272375237284,4,0,-1000,-20.655134464441005,5217.026125450873,5878.673562465381,55878.67356246538,-43997.92750970172,99876.6010721671
3076,43.997927509701725,4,0,-1000,26.331066800757696,5243.322525997688,5905.004629266135,55905.004629266135,-43971.59644290097,99876.6010721671
3077,43.97159644290097,4,0,-1000,-125.21005453477585,5117.328593575082,5779.794574731364,55779.794574731364,-44096.80649743574,99876.6010721671
3078,44.09680649743574,4,0,-1000,-58.68086642997383,5058.475554940859,5721.113708301389,55721.11370830139,-44155.487363865715,99876.6010721671
3079,44.15548736386572,4,0,-1000,53.09585709106557,5111.430453529913,5774.209565392455,55774.209565392455,-44102.39150677465,99876.6010721671
3080,44.10239150677465,4,0,-1000,23.996483538375912,5135.398145507179,5798.206048930828,55798.20604893083,-44078.39502323628,99876.6010721671
3081,44.078395023236276,4,0,-1000,21.507521601684232,5156.882538434591,5819.713570532513,55819.71357053251,-44056.88750163459,99876.6010721671
3082,44.05688750163459,4,0,-1000,-206.65378848391924,4948.093460535934,5613.059782048593,55613.05978204859,-44263.54129011851,99876.6010721671
3083,44.26354129011851,4,0,-1000,94.28420771296686,5041.933192657698,5707.343989761561,55707.34398976156,-44169.257082405544,99876.6010721671
3084,44.169257082405544,4,0,-1000,-12.867601630482284,5029.057312268629,5694.476388131079,55694.47638813108,-44182.124684036025,99876.6010721671
3085,44.182124684036026,4,0,-1000,129.896826332228,5158.1104793262975,5824.373214463303,55824.3732144633,-44052.2278577038,99876.6010721671
3086,44.0522278577038,4,0,-1000,0.27750761066869245,5158.387983086443,5824.650722073973,55824.65072207397,-44051.95035009313,99876.6010721671
3087,44.05195035009313,4,0,-1000,-119.29830218635118,5038.378076654864,5705.352419887626,55705.352419887626,-44171.24865227948,99876.6010721671
3088,44.17124865227948,4,0,-1000,25.355791347550394,5063.701722194672,5730.708211235171,55730.70821123517,-44145.892860931934,99876.6010721671
3089,44.14589286093193,4,0,-1000,-69.16481389788487,4994.29771972271,5661.543397337293,55661.54339733729,-44215.05767482981,99876.6010721671
3090,44.215057674829815,4,0,-1000,3.9831857012089245,4998.280112135502,5665.526583038496,55665.526583038496,-44211.07448912861,99876.6010721671
3091,44.211074489128606,4,0,-1000,26.257272826953226,5024.50291274364,5691.783855865455,55691.783855865455,-44184.81721630165,99876.6010721671
3092,44.18481721630165,4,0,-1000,15.570763343461635,5040.061553653547,5707.3546192089125,55707.35461920891,-44169.24645295819,99876.6010721671
3093,44.16924645295819,4,0,-1000,36.49328813386887,5076.488253783475,5743.847907342781,55743.84790734278,-44132.753164824324,99876.6010721671
3094,44.13275316482432,4,0,-1000,38.903831308587655,5115.316409687538,5782.751738651372,55782.75173865137,-44093.84933351573,99876.6010721671
3095,44.093849333515735,4,0,-1000,82.71591715482884,5197.690230694829,5865.467655806198,55865.4676558062,-44011.133416360906,99876.6010721671
3096,44.011133416360906,4,0,-1000,-94.03970078771096,5103.208356640906,5771.427955018487,55771.42795501849,-44105.17311714862,99876.6010721671
3097,44.10517311714862,4,0,-1000,24.35733162358389,5127.536024284298,5795.785286642073,55795.78528664207,-44080.81578552503,99876.6010721671
3098,44.08081578552503,4,0,-1000,-18.47140433167027,5109.047560313728,5777.313882310402,55777.3138823104,-44099.2871898567,99876.6010721671
3099,44.0992871898567,4,0,-1000,54.47764139331923,5163.376811036459,5831.791523703723,55831.79152370372,-44044.80954846338,99876.6010721671
3100,44.044809548463384,4,0,-1000,-69.7850885834086,5093.348224523621,5762.006435120311,55762.00643512031,-44114.594637046794,99876.6010721671
3101,44.11459463704679,4,0,-1000,16.909799722718333,5110.243727180006,5778.916234843033,55778.91623484303,-44097.68483732407,99876.6010721671
3102,44.097684837324074,4,0,-1000,5.523113565516269,5115.76531550635,5784.439348408545,55784.439348408545,-44092.16172375856,99876.6010721671
3103,44.09216172375856,4,0,-1000,113.74491525516817,5228.863335474198,5898.184263663716,55898.184263663716,-43978.41680850339,99876.6010721671
3104,43.97841680850339,4,0,-1000,-24.790802184050165,5204.041804096501,5873.393461479667,55873.39346147967,-44003.20761068744,99876.6010721671
3105,44.00320761068744,4,0,-1000,-113.02910339686889,5090.373921788898,5760.364358082799,55760.3643580828,-44116.236714084305,99876.6010721671
3106,44.11623671408431,4,0,-1000,54.03455780572841,5144.262492922763,5814.398915888523,55814.39891588852,-44062.20215627858,99876.6010721671
3107,44.06220215627858,4,0,-1000,28.389812863942154,5172.612006712983,5842.7887287524645,55842.788728752465,-44033.81234341464,99876.6010721671
3108,44.03381234341464,4,0,-1000,70.67420393442347,5243.036468492319,5913.462932686889,55913.46293268689,-43963.138139480216,99876.6010721671
3109,43.963138139480215,4,0,-1000,-8.18792300028548,5234.8451933878805,5905.2750096866075,55905.27500968661,-43971.3260624805,99876.6010721671
3110,43.9713260624805,4,0,-1000,-4.138114250402225,5230.706222938001,5901.136895436204,55901.136895436204,-43975.4641767309,99876.6010721671
3111,43.9754641767309,4,0,-1000,-44.02744278480242,5186.58185936729,5857.109452651399,55857.1094526514,-44019.491619515706,99876.6010721671
3112,44.019491619515705,4,0,-1000,-34.49937319847152,5152.022975831264,5822.610079452927,55822.61007945293,-44053.99099271418,99876.6010721671
3113,44.053990992714176,4,0,-1000,50.43693640330105,5202.332718006878,5873.047015856231,55873.04701585623,-44003.55405631087,99876.6010721671
3114,44.003554056310875,4,0,-1000,-14.156555677864446,5188.166141925581,5858.890460178365,55858.890460178365,-44017.71061198874,99876.6010721671
3115,44.01771061198874,4,0,-1000,20.276416211650883,5208.422001484512,5879.166876390016,55879.166876390016,-43997.43419577709,99876.6010721671
3116,43.99743419577709,4,0,-1000,67.67694722196893,5275.869940247217,5946.843823611984,55946.843823611984,-43929.75724855512,99876.6010721671
3117,43.92975724855512,4,0,-1000,7.722623491204672,5283.589581792742,5954.566447103192,55954.56644710319,-43922.03462506391,99876.6010721671
3118,43.922034625063915,4,0,-1000,-236.93196296468955,5043.850781074338,5717.6344841385,55717.6344841385,-44158.966588028605,99876.6010721671
3119,44.158966588028605,4,0,-1000,-144.97042521617942,4897.82953464879,5572.664058922317,55572.66405892232,-44303.93701324479,99876.6010721671
3120,44.303937013244784,4,0,-1000,-8.910210007826436,4888.9153550488445,5563.753848914494,55563.75384891449,-44312.84722325261,99876.6010721671
3121,44.31284722325261,4,0,-1000,-109.25170449904442,4779.066853803003,5454.502144415448,55454.50214441545,-44422.09892775166,99876.6010721671
3122,44.422098927751655,4,0,-1000,2.705283073105136,4781.771770948283,5457.207427488553,55457.20742748855,-44419.39364467855,99876.6010721671
3123,44.41939364467855,4,0,-1000,3.1921602182762854,4784.963421672216,5460.39958770683,55460.39958770683,-44416.201484460275,99876.6010721671
3124,44.416201484460274,4,0,-1000,122.14460842714914,4906.362064830974,5582.544196133982,55582.54419613398,-44294.05687603312,99876.6010721671
3125,44.294056876033125,4,0,-1000,59.95196674846426,4966.134319663588,5642.496162882446,55642.496162882446,-44234.10490928466,99876.6010721671
3126,44.23410490928466,4,0,-1000,48.83502391782457,5014.85010060336,5691.331186800271,55691.33118680027,-44185.26988536683,99876.6010721671
3127,44.185269885366836,4,0,-1000,-6.870482452754345,5007.977257974149,5684.460704347512,55684.46070434751,-44192.14036781959,99876.6010721671
3128,44.19214036781959,4,0,-1000,-1.0252819381051381,5006.951923475892,5683.435422409406,55683.435422409406,-44193.1656497577,99876.6010721671
3129,44.193165649757695,4,0,-1000,36.016621469180166,5042.903685093969,5719.452043878591,55719.45204387859,-44157.14902828851,99876.6010721671
3130,44.157149028288515,4,0,-1000,36.602167198104496,5079.438866359894,5756.054211076691,55756.05421107669,-44120.54686109041,99876.6010721671
3131,44.12054686109041,4,0,-1000,10.212917263196175,5089.646568439139,5766.267128339889,55766.26712833989,-44110.333943827216,99876.6010721671
3132,44.110333943827214,4,0,-1000,85.93614844649267,5175.213465805141,5852.203276786386,55852.203276786386,-44024.39779538072,99876.6010721671
3133,44.02439779538072,4,0,-1000,37.97054640040187,5213.111924085845,5890.173823186786,55890.173823186786,-43986.42724898032,99876.6010721671
3134,43.98642724898032,4,0,-1000,23.55568139973485,5236.63986197927,5913.729504586518,55913.72950458652,-43962.87156758059,99876.6010721671
3135,43.962871567580585,4,0,-1000,77.42458529968133,5313.76471895851,5991.1540898862,55991.1540898862,-43885.446982280904,99876.6010721671
3136,43.885446982280904,4,0,-1000,20.331976480512992,5334.076025975643,6011.486066366713,56011.48606636671,-43865.11500580039,99876.6010721671
3137,43.86511500580039,4,0,-1000,51.59667239839649,5385.53958754391,6063.082738765108,56063.08273876511,-43813.518333402,99876.6010721671
3138,43.813518333401994,4,0,-1000,-76.77292718855,5308.471956237905,5986.309811576561,55986.30981157656,-43890.291260590544,99876.6010721671
3139,43.890291260590544,4,0,-1000,14.971601721398997,5323.432350516398,6001.281413297962,56001.28141329796,-43875.31965886914,99876.6010721671
3140,43.875319658869145,4,0,-1000,11.600479179996626,5335.026101140535,6012.881892477955,56012.881892477955,-43863.71917968915,99876.6010721671
3141,43.86371917968915,4,0,-1000,-26.718727395177666,5308.271679225676,5986.163165082777,55986.16316508278,-43890.43790708433,99876.6010721671
3142,43.890437907084326,4,0,-1000,-34.74313241513727,5273.468192548038,5951.420032667644,55951.420032667644,-43925.18103949946,99876.6010721671
3143,43.92518103949946,4,0,-1000,107.56345856014349,5380.4531562273105,6058.983491227787,56058.98349122779,-43817.61758093932,99876.6010721671
3144,43.81761758093932,4,0,-1000,23.181553225306573,5403.60784023212,6082.16504445309,56082.16504445309,-43794.436027714015,99876.6010721671
3145,43.79443602771401,4,0,-1000,56.10298027322358,5459.553443285567,6138.268024726312,56138.26802472631,-43738.33304744079,99876.6010721671
3146,43.73833304744079,4,0,-1000,8.816289637245234,5468.365846574663,6147.0843143635575,56147.08431436356,-43729.51675780355,99876.6010721671
3147,43.729516757803545,4,0,-1000,32.992968835209524,5501.304388610244,6180.077283198771,56180.07728319877,-43696.523788968334,99876.6010721671
3148,43.696523788968335,4,0,-1000,-9.870534750056947,5491.428982487375,6170.2067484487125,56170.20674844871,-43706.39432371839,99876.6010721671
3149,43.70639432371839,4,0,-1000,60.39672992227452,5551.6433241603845,6230.603478370984,56230.603478370984,-43645.99759379612,99876.6010721671
3150,43.64599759379612,4,0,-1000,34.866410629192046,5586.448951460068,6265.469889000182,56265.46988900018,-43611.13118316692,99876.6010721671
3151,43.611131183166925,4,0,-1000,36.279134461125295,5622.662277141331,6301.749023461307,56301.74902346131,-43574.8520487058,99876.6010721671
3152,43.5748520487058,4,0,-1000,-66.93036435761002,5555.507929100069,6234.818659103694,56234.818659103694,-43641.78241306341,99876.6010721671
3153,43.64178241306341,4,0,-1000,-22.882995070077072,5532.598752456824,6211.935664033619,56211.93566403362,-43664.665408133485,99876.6010721671
3154,43.66466540813349,4,0,-1000,-22.94903921933411,5509.623380317435,6188.986624814286,56188.986624814286,-43687.61444735282,99876.6010721671
